,contents,label
300,퇴직하고 중소기업에 신입사원으로 취업하면 정부의 청년 일자리 지원금 1000만원을 받을 수 있다,0
301,미투 폭로시 실명을 거론하면 무조건 명예훼손으로 형사처벌을 당하는 걸까요,0
302,최저임금 올리면 일자리가 줄어든다,0
303,최저임금이 오르면 물가도 오를까,0
304,중국이 베이징의 공기를 맑게 하려고 공장을 산둥반도로 옮기고 있다 ,0
305,중국의 대기질이 베이징만 개선됐을뿐 다른 곳은 나빠졌다 ,0
306,우리 정부는 미세먼지 문제에 대해 중국에 아무 말도 못한다 ,1
307,정부 탈원전 때문에 미세먼지 심해졌다,0
308,중국에 미세먼지 문제에 대해 책임을 요구할 수 있는가,1
309,지방선거 때 개헌 투표 가능할까,1
310,10시에 대통령 첫 보고 이후 수시로 보고와 지시당일 외부인 출입 없었다,0
311,한국남한은 평화협정 서명자가 될 수 없다,0
312,한반도에 평화협정 체결되면 베트남 사례처럼 주한미군이 철수한다,0
313,북한에선 레드벨벳을 붉은 융단 떼거리라고 부른다,0
314,4월 5일 식목일이 기온상으로 나무 심기 가장 좋은 날일까요,0
315,북한 여행자 보험 상품 정말 없나,0
316,한미연구소USKI 예산 중단 결정은 정당한 절차에 의한 것이다,0
317,입양특례법 때문에 많은 아이가 유기된다 ,0
318,입양특례법이 유기아동의 출생신고를 강제한다 ,0
319,서울시장은 TV토론 못하는가,0
320,추경 연설 최근 대통령이명박 박근혜이 직접했다,0
321,저작권료 13P 오르면 음원 값은 3배 오르나,1
322,동일노동 동일임금은 칼 마르크스가 주장한 사회주의적 노동가치론에 기초하고 있는 것,0
323,삼성 백혈병 관련 작업환경보고서가 핵심기밀 ,0
324,임대주택 들어오면 주변 집값 떨어진다,0
325,서울 도로에 물을 뿌려 미세먼지 문제 해결하겠다,0
326,분리수거 대란 중국이 갑자기 재활용 쓰레기 수입을 중단했기 때문이다 ,0
327,대한항공 국적기 지위사명 변경 가능하다,0
328,게임에도 매크로 논란 불법은 아니다,1
329, 다산신도시 실버택배 지원은 형평성에 어긋난다,0
330,다세대 전기료 인상은 탈원전 정책 때문이다,0
331,댓글만으로 여론을 조작할 수 있는지,1
332,미국은 응답률이 30 안 되면 여론조사 결과를 폐기한다,0
333,4년간 공약 이행률 98 달성,0
334,법의 날 훈장은 변호사협회 몫이다,0
335,김경수 보좌관이 무이자로 빌린 돈은 김영란법 위반일까.,1
336,문재인 대통령이 대선 후보시절인 2017년 남한사람 때문에 태워지는 인공기가 단 한 개도 없게 만들겠습니다라는 문구를 작성하는 사진이 일부 SNS상에서 유포되고 있다. 문 대통령이 실제로 이런 문구를 작성했을까.,0
337,전주시가 봉침목사로 알려진 이모 씨가 센터장으로 있던 장애인주간보호시설에 특혜를 제공했다 ,0
338,자유한국당은 툭하면 특검하자는 툭검당,1
339,삼성생명은 삼성전자 주식 20조를 팔아야 한다,0
340, 청와대 판문점 선언문에 해방 문구 넣었다 의도적으로 고쳤다,0
341,개인정보 보호법에 따라 청와대 출입기록 제공이 어렵다,0
342,수면제 처방 받으면 보험 가입 제한된다,1
343,문재인 대통령은 핵폐기에 대해 한 마디도 없이 북한에 2백조원을 약속했다,0
344,당비로 과태료 납부 가능하다,0
345,민주당이 한국당의 캔디를 빼앗았다,0
346,보험계리사 영어 시험이 쉬워졌다,0
347,대학축제 주점에서 대학생들이 술을 팔았다면 처벌 받는다,1
348,전두환 회고록 출판을 막는 건 헌법이 보장하는 출판의 자유를 해치는 조치다,0
349,한국오라클 노조 전면파업 외국계 IT기업 최초,0
350,영수증 없어도 라돈침대 소송 참여할 수 있을까.,1
351,북한 풍계리 취재 비자 발급비로 1만 달러 요구했다,0
352,서울시 강력범죄 3년새 60 늘었다,1
353,불체포특권국회의 체포동의안 부결처리는 검찰의 무리한 수사에 대한 정당한 방어다.,0
354,6.13 지방선거에 후보들을 공천한 주요 정당들은 공직선거법이 정한 여성공천할당제를 제대로 준수하고 있다,0
355,대한제국공사관에 태극기가 잘못 달렸다,0
356,대한민국의 군 통수권이 이양되지 못해서 무방비 상태로 방치되었다,0
357,이재명의 욕설 음성 파일 공개는 국민의 알 권리를 위한 것이다.,0
358,인천경제자유구역의 외자 유치는 유정복 시장 들어서서 급격히 떨어졌다.,1
359,지난 4년 동안 인천시가 만든 일자리는 40만 개다.,1
360,문 대통령 개헌안은 현재 폐기 상태,0
361,박원순 시장 취임 이후 미세먼지가 나빠지고 있다,1
362,박원순 시장 취임 이후 서울시 미세먼지 농도가 계속 나빠졌다,1
363,대법원 판결에 대해 대법원이 직권으로 재심을 열 수 있다,0
364,민간인 희생자 추모공원 주민 의견 수렴 안 했다,0
365,서울시장 취임 첫날 재개발 재건축 도장을 찍겠다,0
366,현 여론조사 방법 공정성 문제 있다,0
367,붕괴 건물의 관리책임이 건물주에 있다,1
368,인천시장 후보 중 진짜 한국GM차 가진 사람은 나,1
369,지난 4년 인천시정 현황 에 등장한 11개 수치는 모두 사실,1
370,고용된 근로자의 임금은 다 늘었다. 최저임금 인상과 소득주도성장의 긍정적 효과가 90,1
371,이재명 경기도지사 후보의 측근 비리 의혹,1
372,민선 6기 경기도는 채무제로,0
373,박원순 시장 재임시절 공공임대주택 실적은 뻥튀기,1
374,온라인 검색 1위 당선 가능성 높다,0
375,일부 SNS를 중심으로 이번 경기도지사 선거에서 이재명 당선인에 대한 불신 때문에 무효투표수가 높게 나왔다는 주장이 제기되고 있다. 경기도지사 선거에서 나온 무효투표수는 실제로 높은 수준이었는지 그 원인이 이재명 당선자에 대한 불신 때문인지 검증해본다..,0
376,제주 예멘 난민 신청자들이 세금 138만원을 지원 받았다,0
377,서울 사람들이 양천구 목동 같은데서 잘 살다가 이혼 한번 하거나 하면 부천 정도로 가고 부천에 갔다가 살기 어려워지면 인천 중구나 남구 이런 쪽으로 간다,0
378,국내에 입국한 난민들에게 정부 예산으로 월 138만원의 생계지원금을 지급한다,0
379,6.13 지방선거 가짜뉴스 예전보다 많아졌다,1
380,한진 조양호 회장의 부인 이명희씨는 분노조절장애로 인한 심신미약으로 선처를 받을 수 있다,0
381,조현병 환자는 일반인보다 범죄율이 높다,0
382,욱일기 사용 응원은 피파FIFA 규정 위반이다.,0
383,무슬림 남성들에게 성폭행당한 영국인 여성들이 있다,0
384, 김종필 전 국무총리 무궁화장 관례에 따라 훈장을 추서했다,0
385, 대동강 맥주 수입 재개된다,0
386,문재인 대통령이 뇌출혈로 쓰러졌다,0
387,기내식 없는 비행기에 도시락을 싸 가도 된다,1
388,강간놀이하는 무슬림이 한국 이슬람화를 꿈꾼다,0
389,반도체 장비 수입 하락세는 불황 징조,0
390,일반 소주는 증류주가 아니다,0
391,한국의 부동산 세부담은 외국에 비해 낮다,1
392,배달 앱이 배달비를 유료화 했다,0
393,주세법 개정으로 수입 맥주 값 오른다,0
394,기업만 소득이 늘었다,0
395,편의점 운영에 최저임금이 지배적인 부담을 준다,1
396,제헌절 다른 나라도 한국처럼 안 쉰다,1
397,편의점 신규점포는 기존점포 250m 내 출점하면 안 된다.,0
398,아침 공복에 마시는 온수 46잔이 기적의 치료법,0
399,최근 SNS상에서 블라디미르 푸틴 러시아 대통령의 일명 난민정책 연설이 관심을 받고 있다. 푸틴 대통령이 실제로 러시아는 소수민족이 필요없다는 강경한 내용의 연설을 한 사실이 있는지 검증해 보았다..,0
400,내년 최저임금이 7급 공무원 월급과 같다.,0
401,최저임금 보다 카드수수료가 자영업자를 더 괴롭게 하는 요인이다 ,0
402,낙지 값 급등 원인은 관세청 통관이 늦어져서다,0
403,문재인정부의 탈원전 정책 때문에 전력 부족,0
404,주체적인 여성은 성폭력을 안 당한다,0
405,아우디 A3 정말 2400만원에 살 수 있다,0
406,아동학대에 대한 처벌은 미약하다,1
407,누진제로 저소득층 배려할 수 있다,0
408,누진제로 전력수요 조절할 수 있다,0
409,일본은 주 근로시간 제한의 강제규정조차 없다,0
410,신일그룹은 신일골드코인SGC과 연관이 없다,0
411,제도가 노회찬 의원을 죽인 셈이다,1
412,탈원전 정책 때문에 전력수급이 위태롭다,0
413,신일그룹은세계최초로돈스코이호를발견하고입증한유일한권리자라고주장하고있다..  최용석 신일그룹 대표는 지난 26일 기자회견에서 당사가 최초로 발견한 돈스코이호에 대해 공식 채널을 통해 러시아 정부에 발견서 등 서류를 보낼 예정이며 국내 법무법인을 통해 최초 발견자 지위확인과 우선 발굴자 지위확인 소송을 준비 중이라고 말했다..,0
414,치약 삼키는 유아도 불소치약 써야 충치 예방,1
415,특별재판부 도입은 실제로 가능하다,1
416,연일 계속되는 폭염에 대구와 아프리카를 합친 신조어인 대프리카는 이제 낯설지 않은 표현이 됐다. 1일 인공지능AI 기반 빅데이터 분석업체 다음소프트에 따르면 소셜미디어SNS에서 대프리카가 언급된 횟수는 2013년 331건이었으나 이후 점차 늘어나 지난해에는 128배에 달하는 4만2천550건에 달했다. 올해도 지난 7월까지 대프리카 언급 횟수가 이미 3만1천389건에 이른다. 아프리카 인식 개선 활동 NGO비정부기구인 아프리카인사이트도 대프리카가 언급된 언론 기사가 올해 7월 한 달 동안 100건을 넘어섰다고 밝혔다. 최근에는 열섬 효과 등으로 다른 도시보다 기온이 높은 서울과 아프리카를 합성한 서프리카라는 말까지 등장했다..,0
417,친일파 한자변환은 잘되고 애국지사는 안되는 아래한글은 친일 아래한글이다,0
418,제주 여성 변사 사건에 예멘 난민이 관련돼 있다,0
419,전기요금 검침 날짜를 변경하면 올해 요금 폭탄 안 맞는다,0
420,김동연 경제부총리가 삼성 이재용 부회장에게 머리를 조아렸다,0
421,CVC 규제가 대기업의 벤처투자 활성화 가로막는다,0
422,최근 한 온라인 매체는 중국이 티베트고원에 대규모 인공 강우 시설을 구축하고 있으며 이곳에서 진행된 실험 때문에 올 여름 한반도에 폭염이 찾아왔을 가능성이 크다고 보도했다. 여기에 동조하는 사람들은 각종 온라인 커뮤니티와 블로그 등에 해당 기사와 함께 국내 언론은 중국 상공의 고기압이 폭염의 원인이라고 하지만 사실 중국 티베트 고원의 인공강우 실험 때문이라는 취지의 글을 게재하고 있다. 이러한 게시물에는 중국발 미세먼지와 황사에 폭염까지 정말 화가 난다 중국은 도움이 안 된다는 등 불편한 심기를 드러내는 댓글이 여러 개 달렸다..,0
423,수사 워마드만 하고 일베는 안 한다,0
424,천주교 식복사는 노동착취,0
425,최근 BMW에서 차량 화재가 잇따라 논란을 빚는 가운데 다른 제조사 차량에서도 화재가 빈번한데 유독 BMW만 공격을 받는다는 이견도 제기되고 있다. 일부 온라인 자동차 커뮤니티에서는 몇몇 차량에 불이 난 것은 사실이지만 BMW가 외제차라는 이유로 마녀사냥을 하는 것 같다는 불만이 표출됐다. 9일 청와대 국민청원 게시판에도 BMW 차량 화재사고로 여론이 집중돼 있는데 연간 일어나는 95 이상의 화재사건에 대해서는 그 어떤 정보도 투명하지 않다며 브랜드별 자동차 화재사고를 면밀히 밝혀달라는 글이 올라왔다. 이 같은 주장은 같은 날 에쿠스 승용차에서 불이 나 2명이 숨지거나 다친 데 이어 아반떼 승용차에서도 화재가 발생하면서 더욱 힘이 실리고 있다..,0
426,일본의 전기요금 부담은 한국보다 덜 할까.,0
427,홍대몰카범 실형 선고는 피고가 여자라서다,0
428,바른미래당 고가 유니폼 예비후보용이라 선거관리규칙 위반 아니다,0
429,국민연금기금 운용수익률 나빠 재정 고갈됐다,0
430,축산법 상 가축에서 개가 제외되면 개고기 소비도 금지,0
431,갤럭시 노트9 미국서 예약하면 반값,0
432,여름철 폭염 뒤엔 겨울철 혹한이 온다.,0
433,임대차 갱신기간 늘릴수록 임차인 손해,0
434,청와대나 대통령은 해외 자원개발 사업에 직접적인 관여를 하지 않았다,0
435,이라크 쿠르드 유전개발 사업은 유망성이 높은 사업이다,0
436,최저임금 인상에도 고용원 있는 자영업자는 증가했다,0
